action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,795834,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C(=O)c1ccc(C)cc1)c1cc(-c2ccccc2)sc1C(=O)O,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '15.59', 'le': '0.30', 'lle': '0.61', 'sei': '9.89'}",CHEMBL354874,,CHEMBL354874,5.70,0,http://www.openphacts.org/units/Nanomolar,327700,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,2.0
,,798060,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C(=O)N(C)c2cc(-c3ccccc3)sc2C(=O)O)c1,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,,CHEMBL167791,,CHEMBL167791,,0,http://www.openphacts.org/units/Nanomolar,327708,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,50.0
,,800504,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cc(F)c(CCNC(=O)[C@H](CC(F)F)NC(=O)[C@@H]2C[C@@H](c3ccccc3)CN2C(=O)[C@@H](O)c2ccccc2)c(F)c1,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,,CHEMBL303953,,CHEMBL303953,,0,http://www.openphacts.org/units/Nanomolar,119337,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,100.0
,,802936,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)N(C)c2cc(-c3ccccc3)sc2C(=O)O)cc1,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '16.22', 'le': '0.31', 'lle': '1.00', 'sei': '9.89'}",CHEMBL433526,,CHEMBL433526,5.70,0,http://www.openphacts.org/units/Nanomolar,327707,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,2.0
,,802939,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)N(C(=O)c1ccc(Cl)cc1Cl)c1cc(-c2ccccc2)sc1C(=O)O,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '13.63', 'le': '0.29', 'lle': '-0.56', 'sei': '10.28'}",CHEMBL355048,,CHEMBL355048,5.92,0,http://www.openphacts.org/units/Nanomolar,327698,=,1,1,=,,IC50,nM,,1200.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,1.2
,,805496,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](O)C(=O)N1C[C@H](OCCCc2ccccc2)C[C@H]1C(=O)N[C@@H](CC(F)F)C(=O)NCCc1c(F)cc(C(=O)O)cc1F,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '7.59', 'le': '0.15', 'lle': '1.86', 'sei': '3.41'}",CHEMBL69220,,CHEMBL69220,4.96,0,http://www.openphacts.org/units/Nanomolar,119348,=,1,1,=,,IC50,nM,,11000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,11.0
,,805503,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2cc(-c3ccccc3)sc2C(=O)O)cc1,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '14.58', 'le': '0.28', 'lle': '0.25', 'sei': '7.41'}",CHEMBL349461,,CHEMBL349461,4.92,0,http://www.openphacts.org/units/Nanomolar,327712,=,1,1,=,,IC50,nM,,12000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,12.0
,,806820,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cc(F)c(CCNC(=O)[C@H](CC(F)F)NC(=O)[C@@H]2C[C@@H](c3ccccc3)CN2C(=O)[C@@H](O)C2CCCC2)c(F)c1,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '7.86', 'le': '0.15', 'lle': '1.49', 'sei': '3.59'}",CHEMBL419065,,CHEMBL419065,4.89,0,http://www.openphacts.org/units/Nanomolar,119355,=,1,1,=,,IC50,nM,,13000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,13.0
,,806821,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](O)C(=O)N1C[C@H](OCc2ccccc2Cl)C[C@H]1C(=O)N[C@@H](CC(F)F)C(=O)NCCc1c(F)cc(C(=O)O)cc1F,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,,CHEMBL445891,,CHEMBL445891,,0,http://www.openphacts.org/units/Nanomolar,119349,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,100.0
,,809561,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1ccc(Cl)cc1)c1cc(-c2ccccc2)sc1C(=O)O,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '15.92', 'le': '0.32', 'lle': '0.88', 'sei': '10.28'}",CHEMBL424194,,CHEMBL424194,5.92,0,http://www.openphacts.org/units/Nanomolar,327711,=,1,1,=,,IC50,nM,,1200.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,1.2
,,810733,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cc(F)c(CCNC(=O)[C@H](CC(F)F)NC(=O)[C@@H]2C[C@@H](c3ccccc3)CN2C(=O)[C@@H](O)C2CCCCC2)c(F)c1,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '7.64', 'le': '0.15', 'lle': '1.06', 'sei': '3.57'}",CHEMBL68089,,CHEMBL68089,4.85,0,http://www.openphacts.org/units/Nanomolar,119353,=,1,1,=,,IC50,nM,,14000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,14.0
,,810735,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1C(=O)N(C)c1cc(-c2ccccc2)sc1C(=O)O,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '13.31', 'le': '0.26', 'lle': '-0.02', 'sei': '8.12'}",CHEMBL167856,,CHEMBL167856,4.68,0,http://www.openphacts.org/units/Nanomolar,327709,=,1,1,=,,IC50,nM,,21000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,21.0
,,810757,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(S(=O)(=O)Nc2cc(-c3ccccc3)sc2C(=O)O)c(C)c1,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '15.48', 'le': '0.32', 'lle': '1.47', 'sei': '7.19'}",CHEMBL167790,,CHEMBL167790,6.00,0,http://www.openphacts.org/units/Nanomolar,327705,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,1.0
,,811889,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](O)C(=O)N1C[C@H](OC2CCCCC2)C[C@H]1C(=O)N[C@@H](CC(F)F)C(=O)NCCc1c(F)cc(C(=O)O)cc1F,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '7.28', 'le': '0.14', 'lle': '1.69', 'sei': '3.09'}",CHEMBL305435,,CHEMBL305435,4.50,0,http://www.openphacts.org/units/Nanomolar,119347,=,1,1,=,,IC50,nM,,32000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,32.0
,,813231,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@@H](O)C(=O)N1C[C@H](c2ccccc2)C[C@H]1C(=O)N[C@@H](CC(F)F)C(=O)NCCc1c(F)cc(C(=O)O)cc1F,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,,CHEMBL68725,,CHEMBL68725,,0,http://www.openphacts.org/units/Nanomolar,119339,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,100.0
,,814399,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)N(C)c2cc(-c3ccccc3)sc2C(=O)O)cc1C,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,,CHEMBL167182,,CHEMBL167182,,0,http://www.openphacts.org/units/Nanomolar,327702,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,50.0
,,814402,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCC(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)O)C(C)C)CC1,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '11.98', 'le': '0.23', 'lle': '-1.06', 'sei': '8.02'}",CHEMBL352911,,CHEMBL352911,4.62,0,http://www.openphacts.org/units/Nanomolar,327696,=,1,1,=,,IC50,nM,,24000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,24.0
,,815612,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cc(F)c(CCNC(=O)[C@H](CC(F)F)NC(=O)[C@@H]2C[C@@H](c3ccccc3)CN2C(=O)C(O)C2CC2)c(F)c1,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,,CHEMBL303395,,CHEMBL303395,,0,http://www.openphacts.org/units/Nanomolar,119352,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,100.0
,,816941,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cc(F)c(CCNC(=O)[C@H](CC(F)F)NC(=O)[C@@H]2C[C@@H](c3ccccc3)CN2C(=O)CC2CCCC2)c(F)c1,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '7.38', 'le': '0.14', 'lle': '0.04', 'sei': '3.86'}",CHEMBL302988,,CHEMBL302988,4.47,0,http://www.openphacts.org/units/Nanomolar,119343,=,1,1,=,,IC50,nM,,34000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,34.0
,,818052,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cc(F)c(CCNC(=O)[C@H](CC(F)F)NC(=O)[C@@H]2C[C@@H](c3ccccc3)CN2C(=O)[C@H](O)C2CCCC2)c(F)c1,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '6.77', 'le': '0.13', 'lle': '0.81', 'sei': '3.09'}",CHEMBL308654,,CHEMBL308654,4.21,0,http://www.openphacts.org/units/Nanomolar,119340,=,1,1,=,,IC50,nM,,62000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,62.0
,,818055,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1ccc(C(=O)N(C)c2cc(-c3ccccc3)sc2C(=O)O)cc1,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,,CHEMBL355076,,CHEMBL355076,,0,http://www.openphacts.org/units/Nanomolar,327710,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,50.0
,,818058,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1ccccc1)c1cc(-c2ccccc2)sc1C(=O)O,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,,CHEMBL167888,,CHEMBL167888,,0,http://www.openphacts.org/units/Nanomolar,327703,>,1,1,>,,IC50,nM,,32000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,32.0
,,821428,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)COC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(F)F)C(=O)NCCc1ccc(C(=O)O)cc1Cl)C(C)C,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '8.88', 'le': '0.18', 'lle': '1.85', 'sei': '3.45'}",CHEMBL68035,,CHEMBL68035,5.62,0,http://www.openphacts.org/units/Nanomolar,119345,=,1,1,=,,IC50,nM,,2400.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,2.4
,,822558,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cc(F)c(CCNC(=O)[C@H](CC(F)F)NC(=O)[C@@H]2C[C@@H](c3ccccc3)CN2C(=O)C(O)Cc2ccccc2)c(F)c1,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,,CHEMBL66065,,CHEMBL66065,,0,http://www.openphacts.org/units/Nanomolar,119338,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,100.0
,,822559,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](O)C(=O)N1C[C@H](OCc2ccc(Br)cc2)C[C@H]1C(=O)N[C@@H](CC(F)F)C(=O)NCCc1c(F)cc(C(=O)O)cc1F,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '6.98', 'le': '0.15', 'lle': '1.49', 'sei': '3.39'}",CHEMBL308193,,CHEMBL308193,4.92,0,http://www.openphacts.org/units/Nanomolar,119350,=,1,1,=,,IC50,nM,,12000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,12.0
,,822567,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)c1ccc(C(F)(F)F)cc1)c1cc(-c2ccccc2)sc1C(=O)O,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '11.02', 'le': '0.22', 'lle': '-0.94', 'sei': '7.76'}",CHEMBL353453,,CHEMBL353453,4.47,0,http://www.openphacts.org/units/Nanomolar,327704,=,1,1,=,,IC50,nM,,34000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,34.0
,,822570,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,CC1CCC(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)O)C(C)C)CC1,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '15.11', 'le': '0.29', 'lle': '0.14', 'sei': '10.11'}",CHEMBL352911,,CHEMBL352911,5.82,0,http://www.openphacts.org/units/Nanomolar,327697,=,1,1,=,,IC50,nM,,1500.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,1.5
,,823777,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](O)C(=O)N1C[C@H](OCc2ccccc2)C[C@H]1C(=O)N[C@@H](CC(F)F)C(=O)NCCc1c(F)cc(C(=O)O)cc1F,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '7.30', 'le': '0.14', 'lle': '1.91', 'sei': '3.14'}",CHEMBL71391,,CHEMBL71391,4.57,0,http://www.openphacts.org/units/Nanomolar,119351,=,1,1,=,,IC50,nM,,27000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,27.0
,,825043,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CC(=O)N1C[C@H](c2ccccc2)C[C@H]1C(=O)N[C@@H](CC(F)F)C(=O)NCCc1c(F)cc(C(=O)O)cc1F,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '7.31', 'le': '0.14', 'lle': '0.35', 'sei': '3.66'}",CHEMBL69987,,CHEMBL69987,4.24,0,http://www.openphacts.org/units/Nanomolar,119342,=,1,1,=,,IC50,nM,,58000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,58.0
,,826302,[],CHEMBL772932,Inhibition of Hepatitis C virus NS3 protease in vitro.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@H](O)c1ccccc1)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)O,,,CHEMBL1147550,Bioorg Med Chem Lett,2004,"{'bei': '13.33', 'le': '0.26', 'lle': '4.48', 'sei': '4.16'}",CHEMBL69077,,CHEMBL69077,5.52,0,http://www.openphacts.org/units/Nanomolar,119346,=,1,1,=,,IC50,nM,,3000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,3.0
,,826316,[],CHEMBL692690,In vitro inhibition of Hepatitis C polymerase.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)N(c2cc(-c3ccccc3)sc2C(=O)O)C(C)C)cc1,,,CHEMBL1137940,Bioorg Med Chem Lett,2004,"{'bei': '14.55', 'le': '0.28', 'lle': '0.04', 'sei': '9.59'}",CHEMBL168083,,CHEMBL168083,5.52,0,http://www.openphacts.org/units/Nanomolar,327699,=,1,1,=,,IC50,nM,,3000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,3.0
,,1229808,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccc(Cl)c(Cl)c1,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '8.92', 'le': '0.21', 'lle': '-1.57', 'sei': '7.85'}",CHEMBL326276,,CHEMBL326276,4.52,0,http://www.openphacts.org/units/Nanomolar,213339,=,1,1,=,,IC50,nM,,30000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,30.0
,,1233284,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccc(F)cc1F,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '9.21', 'le': '0.20', 'lle': '-0.70', 'sei': '7.58'}",CHEMBL323191,,CHEMBL323191,4.37,0,http://www.openphacts.org/units/Nanomolar,213340,=,1,1,=,,IC50,nM,,43000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,43.0
,,1234703,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccc(Cl)cc1Cl,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '10.76', 'le': '0.25', 'lle': '-0.63', 'sei': '9.47'}",CHEMBL23283,,CHEMBL23283,5.46,0,http://www.openphacts.org/units/Nanomolar,213324,=,1,1,=,,IC50,nM,,3500.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,3.5
,,1236125,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccccc1Cl,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '9.54', 'le': '0.21', 'lle': '-0.93', 'sei': '7.83'}",CHEMBL280721,,CHEMBL280721,4.51,0,http://www.openphacts.org/units/Nanomolar,213342,=,1,1,=,,IC50,nM,,31000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,31.0
,,1236126,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccc(Cl)nc1Cl,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '8.87', 'le': '0.21', 'lle': '-0.98', 'sei': '6.40'}",CHEMBL114712,,CHEMBL114712,4.51,0,http://www.openphacts.org/units/Nanomolar,213331,=,1,1,=,,IC50,nM,,31000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,31.0
,,1236127,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)Nc1ccc(Cl)cc1Cl,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '8.63', 'le': '0.20', 'lle': '-1.98', 'sei': '6.47'}",CHEMBL112120,,CHEMBL112120,4.51,0,http://www.openphacts.org/units/Nanomolar,213335,=,1,1,=,,IC50,nM,,31000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,31.0
,,1237364,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1c(Cl)cc(Cl)cc1Cl,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '9.02', 'le': '0.22', 'lle': '-1.86', 'sei': '8.48'}",CHEMBL115391,,CHEMBL115391,4.89,0,http://www.openphacts.org/units/Nanomolar,213341,=,1,1,=,,IC50,nM,,13000.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,13.0
,,1241153,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)N(Cc2cccc(Br)c2)[C@@H](Cc2ccccc2)C(=O)O)c(OC)c1,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '9.97', 'le': '0.21', 'lle': '0.17', 'sei': '6.53'}",CHEMBL115087,,CHEMBL115087,4.97,0,http://www.openphacts.org/units/Nanomolar,213333,=,1,1,=,,IC50,nM,,10700.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,10.7
,,1241154,[],CHEMBL878997,Inhibition of Hepatitis C RNA dependent RNA polymerase Nonstructural protein 5B activity.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Cl)ccc1C(=O)N(Cc1cccc(Br)c1)[C@@H](Cc1ccccc1)C(=O)O,,,CHEMBL1136248,Bioorg Med Chem Lett,2003,"{'bei': '11.16', 'le': '0.25', 'lle': '-0.32', 'sei': '9.43'}",CHEMBL112293,,CHEMBL112293,5.43,0,http://www.openphacts.org/units/Nanomolar,213330,=,1,1,=,,IC50,nM,,3700.0,CHEMBL4620,Hepatitis C virus genotype 1a (isolate 1) (HCV),Hepatitis C virus polyprotein,11104,,,IC50,uM,UO_0000065,,3.7
